eventId,userId,hintType,eventType,action,modalType,challengeId,exerciseId,exerciseIndex,attemptNumber,timestamp
7smbiDMUfykRFj5oHSAG,RHRRZpFHc9Q6dxhtq5y2N7TV7M23,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,07:45:55
7szsg01Z3QzQHU45mZxT,EduFuSCFqHgn1bYFL9sG2tKYl3P2,visual,ui,modal_open,visual,challenge-04,,,,07:26:59
7u0xF2q9av4rRaRgfVA0,GxCoyV4vGVagPohgj7APOrLCAjs2,visual,ui,modal_open,visual,challenge-03,,,,14:30:34
82WQyQpmMD5bLInE0yjH,EduFuSCFqHgn1bYFL9sG2tKYl3P2,reading,ui,modal_open,read,challenge-03,,,,07:04:17
83OteAUpe5PMYcWh7FUs,6Qs8AHGONkPjoOCzUqqHq2bQRn52,aural,hint,aural_used,,challenge-01,,,,15:53:31
88s6iFI0F5JY8OE9rgI7,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,12:50:11
89R2YMextTqcJnernA5o,QrjvafGaGDZUSx9UvBf14fNUUaB2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,18:30:11
8AKGpnk6nY59IIigDKRI,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-01,,,,09:06:57
8AiANtuI7J6y2vJNRkQE,8X1U7kLmdWT6AlLSHuIDOxCHoLG3,reading,ui,modal_open,read,challenge-01,,,,08:24:09
8BNo3qQfpAoAlsM6n3am,wzbHGfHbyhO1q8k3FnB2y5kITFO2,aural,hint,aural_used,,challenge-01,,,,03:37:23
8CbGyg4hrCYMLTzI2zkv,NBscVTaKtSMIbdAPL53zrm5s9cq2,reading,ui,modal_open,read,challenge-01,,,,13:13:32
8EHpNlDzXhyRbBUPubAv,X08Ef4NRHvYIhYEcyouoqwKEv3y1,reading,ui,modal_open,read,challenge-01,,,,15:24:30
8EQq8Ntx1gucFT0A1Ed2,DNbhaUu2cnbeX7FKhigqVMiNUv73,reading,ui,modal_open,read,challenge-01,,,,19:37:24
8IjfPEVPOFGEEJogp0pJ,GdnIy8sWnnSCctzcmgY42n9TZbS2,visual,ui,modal_open,visual,challenge-01,,,,15:46:14
8JcBYnuWEP0I1qwBCjw7,ay0IVhmrggfLbyyxcaJNGdkw6kn1,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,16:51:24
8LAfk7ZA5cV4CdhtEgqb,uMa0S9MSNXdYssSGFXZ5Je33hJy2,reading,ui,modal_open,read,challenge-01,,,,09:32:45
8LaYk3fVlMvTpyrWrOgn,GdnIy8sWnnSCctzcmgY42n9TZbS2,aural,hint,aural_used,,challenge-01,,,,15:46:02
8SLbHIxZT576ZTIfmA6t,W9YuHxTwyMcmDnEdncvX5NIbVhk2,reading,ui,modal_open,read,challenge-01,,,,07:58:12
8Us4vl6MUPjAHybZfUY3,zFa9MeNb4obPmflz1NI2tj9LaOo1,visual,ui,modal_open,visual,challenge-03,,,,17:25:51
8X0V7FeuYEtJjrhJ9Ygm,X08Ef4NRHvYIhYEcyouoqwKEv3y1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,15:24:54
8YzHc7aOThHOOQm1Smxx,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-04,,,,17:35:47
8Z0bHsZExWCBmX0ygcKe,JDHnWfMfawSVJd4pNW6XSqgJSb53,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,17:59:58
8bu5X4DfFHU5x6n8IKgK,t8fS4QO0AQVhCJewCrMTuroYXyE2,aural,hint,aural_used,,challenge-03,,,,15:00:17
8crhewbMn8XZWbUVarge,SpkysL7WcUgpILEQovruJSrPCV43,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,08:11:24
8dOlwOzaE692rxdAEKVe,S7FtLuMd2YZ15UZAwmQM9NB1aMH3,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,17:21:06
8hFO8EBSfFiQg0CoSxuV,EoPZKTu3abRXQE9vBGTEs8GziDk1,reading,ui,modal_open,read,challenge-03,,,,13:56:33
8jXHNNV9DLTB8UTpwahl,MQPx3cjvRrTgLXIZ9XZE37cdTdS2,aural,hint,aural_used,,challenge-04,,,,19:53:45
8jbghCIYCeI8yV6Sd9tH,S7FtLuMd2YZ15UZAwmQM9NB1aMH3,visual,ui,modal_open,visual,challenge-01,,,,17:19:43
8kbv5LxeG916d5cuMi7N,S97PkOSSGSadfL4P6JxfTxhJXK32,visual,ui,modal_open,visual,challenge-02,,,,18:59:25
8oFEndKa8EtiT3Z6Nk4Q,yGDNy0QVtDgfnsAB0YHHXhZ3b0y2,visual,ui,modal_open,visual,challenge-01,,,,21:42:04
8pGSSa2z9i98KPgIyrZi,9UhJrbjDwqMSRb8tFGvX2hNvkVg2,aural,hint,aural_used,,challenge-01,,,,14:30:48
8pNaYylO9KDG65uFKCbJ,AHClMVwFtPgvoF1BoEg6c8kVDPA2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,12:43:50
8qgCejHcgdCK9JXQRMlJ,GdnIy8sWnnSCctzcmgY42n9TZbS2,visual,ui,modal_open,visual,challenge-01,,,,15:48:10
8rRe9Y0WxY1goBCV56hF,ohBVFdtlAZN3teR3HMpDqKalVMj1,visual,ui,modal_open,visual,challenge-03,,,,14:32:49
8tNxMtcturqATMna1gWM,CVYhBxKyTge5rs6FjbQ9p9K8DVt1,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,22:02:38
8vuE7SBg8HL6AmLsnPvD,IAOBo05QtbcZVx1VVXESn3E77pb2,visual,ui,modal_open,visual,challenge-02,,,,17:49:11
8x79DkkTQn9qxkm1Cbhn,QrjvafGaGDZUSx9UvBf14fNUUaB2,visual,ui,modal_open,visual,challenge-03,,,,18:30:00
8yaWT0GaTRsd6xnpT6pJ,QpOcDvlrCcOemenAqpTlhgSLT013,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-2,1.0,1.0,18:13:21
99hWKSNiExz1pvdf1MF2,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-01,,,,09:07:29
9JhLHWRYv11aV8axP122,1nyxhWBE11Xdk7Z01CwbQFOoG4n1,reading,ui,modal_open,read,challenge-02,,,,14:53:37
9KAZkm30YBfuNjcjmXbi,EOGInMHnvJNbBXfSqDMbGtRfAvA3,reading,ui,modal_open,read,challenge-03,,,,15:23:04
9LVkMg3PT0NEQNwFV52N,RHRRZpFHc9Q6dxhtq5y2N7TV7M23,reading,ui,modal_open,read,challenge-04,,,,07:51:03
9MsdzlhtwVdiM3youa1x,A4jNJ7YkZRUXxEuM6xDnsneFEii1,aural,hint,aural_used,,challenge-02,,,,19:14:52
9MwPQpB6jLrV2GDhQLIu,uVTpabmTGmXtJGeFXMQU84EnXNE3,visual,ui,modal_open,visual,challenge-02,,,,17:13:30
9OoWY0fncurEC9CcLSh2,JDHnWfMfawSVJd4pNW6XSqgJSb53,visual,ui,modal_open,visual,challenge-03,,,,15:31:48
9R3Ab91lgDt8bHnkCBl8,S97PkOSSGSadfL4P6JxfTxhJXK32,visual,ui,modal_open,visual,challenge-04,,,,18:48:48
9Ta6Ixmr21ogHdXp0nd1,BMoJ0ooDLgc8USK7WVIAQRB0J433,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,21:21:15
9d2jO2SmtKuB9TPBCn9h,S49orneUG0POYODV5A3IMILM23q1,reading,ui,modal_open,read,challenge-03,,,,10:27:32
9dZ83wl9XoHaHVwxQKxv,S97PkOSSGSadfL4P6JxfTxhJXK32,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-2,1.0,1.0,19:13:35
9ePRJP7esPL9GYoPwQTt,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-02,,,,08:58:57
9gXbjcaP3wO3tWoW6JjV,J8ZREvrXeTYfES1xf5aZwr7KtO72,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,15:16:27
9iatMpZTFL60dlLZfv7w,veogvd0RUXcijdmOVT8blk7TpEk1,reading,ui,modal_open,read,challenge-01,,,,20:22:08
9ilneJsug1CT3iWJdNnC,S97PkOSSGSadfL4P6JxfTxhJXK32,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,19:10:15
9kGVkAGvM1KhipRXMn8R,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,reading,ui,modal_open,read,challenge-02,,,,09:16:59
9kZgm9z6RxbZzyOEfrMS,yGDNy0QVtDgfnsAB0YHHXhZ3b0y2,aural,hint,aural_used,,challenge-01,,,,21:35:27
9nnnDdjTmbShI7LHk6E4,uMa0S9MSNXdYssSGFXZ5Je33hJy2,reading,ui,modal_open,read,challenge-01,,,,09:34:56
9rTNKCDTm16Wl3fNdDDr,IAOBo05QtbcZVx1VVXESn3E77pb2,visual,ui,modal_open,visual,challenge-03,,,,16:19:20
9ut3zqWjhfpz4VETrti3,C6Ccvx84rmhhMsknuMMmSwJMewY2,visual,ui,modal_open,visual,challenge-02,,,,06:38:20
9v9KG20lf9tEWn8Iurr1,qmaXfPGzvsT2wS1h2zEJuPT4EeH2,visual,ui,modal_open,visual,challenge-02,,,,21:17:47
9wCdjWHt85kMaRTLXnOo,SpkysL7WcUgpILEQovruJSrPCV43,visual,ui,modal_open,visual,challenge-04,,,,08:09:48
9zHsAZ8oVB2mYR2crhOd,C8UzSmKS5sYA3EubD2gGVTuXiQz2,visual,ui,modal_open,visual,challenge-04,,,,14:04:30
A0B5JepoiENYwz0GnoSM,GXy533qOsQSoWSylQEvuEX3aYMV2,visual,ui,modal_open,visual,challenge-04,,,,14:12:12
A3flNWWAI9hKPSoYM8HS,CVYhBxKyTge5rs6FjbQ9p9K8DVt1,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,22:05:05
A7MWV3RTzPsfhIdUXyoF,C8UzSmKS5sYA3EubD2gGVTuXiQz2,reading,ui,modal_open,read,challenge-04,,,,14:04:49
AAF2Jal6wREwwTMS4p9h,IYWLW15WUHeFIvYrS0R1Gzrwn0U2,reading,ui,modal_open,read,challenge-02,,,,18:54:14
ADXN0uwyUwrTb42Dvbky,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-02,,,,09:02:12
ADeDPknsGqsnohtihXzI,HC6DobM1znUfmngjUV25VB0tev82,aural,hint,aural_used,,challenge-04,,,,06:38:13
AGEfZjnMuaLxu9yIYmNZ,nmTYkEGfwMNEy4zKEpGBXwU5cWZ2,reading,ui,modal_open,read,challenge-04,,,,18:41:43
AHbghO6Ld01BilOw5tlS,O1EYiWaeesVmJUzvodAv2JRaOpv2,reading,ui,modal_open,read,challenge-04,,,,21:40:15
AI1w251Edlv3JEkDubeH,xEkKHdd47FZqmkFKzJVk1CzCq403,reading,ui,modal_open,read,challenge-03,,,,03:56:26
AItuOKDdRzTnaBqGkkG3,XRdmLLHtemNNFmHT9sD6wyBACGU2,visual,ui,modal_open,visual,challenge-02,,,,16:42:05
AMgUtA5Q1lGN6VvvBz5R,i71cIKVq2bTcG1FmrGCIqmjKcn83,reading,ui,modal_open,read,challenge-03,,,,18:06:55
AMkNSbDyKwfnnXhqs5oW,tLNByH3CBLa71TY5MtHZbGlVfwt1,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,13:47:58
AP5FiwnVmGpEe1FdsBBw,gozD3Bh8tjeJ4q4gV8IOEZIfBD72,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,20:43:47
AXgSU9B1QkOueHhBOcYw,8X1U7kLmdWT6AlLSHuIDOxCHoLG3,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,08:18:09
AY5dPUfgPdfNUVAjFjNc,mA4K28wQEaQ7p3mtV23sqKUFFRt1,visual,ui,modal_open,visual,challenge-04,,,,20:52:20
AYxI4mOEYvPPu6WrpDgA,Xz6wsw1XsxTP86aTTL7fwCngNwZ2,aural,hint,aural_used,,challenge-01,,,,08:42:05
AZjG1Yf0V3fKV8wASjst,cb8x3D3oRnaRH8Cu2OcXVWZzcew1,visual,ui,modal_open,visual,challenge-01,,,,08:23:47
AaUDZGYC5ZeRb33EuSsC,yXACdu2glPcNkmdfEJuc5Byyo0l2,visual,ui,modal_open,visual,challenge-03,,,,07:49:05
Ag6YwreaBFuwWStrcghd,0faOMkUXaMNhN2uyTb6XPynpwQC2,reading,ui,modal_open,read,challenge-02,,,,14:00:32
AghbS8ryIc1IKSITllaL,gf9guM95zAPjbbs3GPG9JRSNE6r1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,17:12:44
AhDt7SeN8ht036sbnikG,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,reading,ui,modal_open,read,challenge-03,,,,07:16:23
AjKCMgxXdV6AYprzHVmp,S97PkOSSGSadfL4P6JxfTxhJXK32,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,18:40:30
AkEaVfC3w8kPtlpq2mLE,M8IOfNHJ3DPsU6GBcaI1irL29S13,visual,ui,modal_open,visual,challenge-02,,,,04:43:20
Am3kkdq4bkFh5opcMWu4,GXy533qOsQSoWSylQEvuEX3aYMV2,visual,ui,modal_open,visual,challenge-03,,,,14:03:30
AnapCC4HFVaqirTu9R95,6ykimlNvkkNuzvQM4EsYRxjKG6C3,visual,ui,modal_open,visual,challenge-04,,,,19:44:32
AprMp5o8AWPzn6pcYgTE,dLd05AVgNFXONXvtJ7b3hkCd7rH2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,16:05:23
Ar4NgW0AXDDMmeEgHEth,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-04,,,,09:12:58
ArXfHUwwISVvT6wkR9l1,7ATQDY2WgjcKgihpJBL1JCHyVCu2,visual,ui,modal_open,visual,challenge-04,,,,13:36:04
ArvlWAaXqLzcR4PEhibf,tLNByH3CBLa71TY5MtHZbGlVfwt1,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,13:47:19
AyG6EIqzuSq1D9Wif6jU,kBKjwKZ1F8Tk5DDGomvuNSCRgh72,reading,ui,modal_open,read,challenge-02,,,,17:08:33
AylmY5vU06wH5RzqGg0p,dSY9pYs3uyXNsq7JOvXCc65eHfd2,reading,ui,modal_open,read,challenge-04,,,,09:49:01
B61c5YwdyMZifFZsYeJo,vgWUYlVDhzSFdjFPa6SpfmAXXvF3,visual,ui,modal_open,visual,challenge-03,,,,16:37:58
B73q9iIlc8JV3qm40Nkw,CZsguP73SxU2hbhbeap0KMbhoO02,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,20:11:41
B7FzzpDxw14bEeWt54bJ,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-04,,,,17:37:17
B7pcpRZjGCbr6BBgU5P1,v3hSsk5IyHgOfrvGnCxAPBSyyAv2,visual,ui,modal_open,visual,challenge-03,,,,17:22:47
BDaZVV1YNTtykxBPM6Bk,hhc8ZL41kjUM38Ck4iNISJZEVVw1,visual,ui,modal_open,visual,challenge-01,,,,15:26:09
BEcdbnc1ZZdkUEMBASVg,gf9guM95zAPjbbs3GPG9JRSNE6r1,reading,ui,modal_open,read,challenge-01,,,,15:53:40
BGflHM1iWrATKTxXJnfw,BIpLLcw6xbTXovdoOMhlvUaW4mN2,visual,ui,modal_open,visual,challenge-02,,,,16:38:26
BHo2WRRMuiPAXKPjE9cQ,kFDXk5bqmdXKconNad9pDdmRDUH2,visual,ui,modal_open,visual,challenge-02,,,,11:16:23
BKvRizPxqAlGoo5WRrmY,2BfAnEj9TdMcCJBtbSlHmEClBs33,reading,ui,modal_open,read,challenge-01,,,,05:50:44
BNDdTs6UyS6ERqCUr3AF,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,12:12:02
BOGBU4nrNrKkvqQXEeak,MQPx3cjvRrTgLXIZ9XZE37cdTdS2,visual,ui,modal_open,visual,challenge-01,,,,19:59:36
BQBlTTN24roDsug4gm0m,QldUKStCe4YmuCkN7e0U1MAtSEF3,visual,ui,modal_open,visual,challenge-02,,,,20:56:11
BRpRbnXJJUgdtH60OSUl,USpySgtjrtQluhGvGY1x6htXlub2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,12:20:05
BTltEVf5uuZk8X5Ty5wK,SpkysL7WcUgpILEQovruJSrPCV43,reading,ui,modal_open,read,challenge-02,,,,07:43:40
BXmwAYP5vbJVuAnrQ18i,9UhJrbjDwqMSRb8tFGvX2hNvkVg2,aural,hint,aural_used,,challenge-01,,,,14:29:58
BZQUv7f4aRAhETAj7EEe,aE2PuO5auaZjzXsUshsNDlQxGza2,visual,ui,modal_open,visual,challenge-01,,,,14:54:15
BZYZKxQg9Kjrj85wNlTT,suG5O6R21eMDKumAII2D3rom6TQ2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,08:50:15
BZxBj7loW6flVxf1FNx5,JDHnWfMfawSVJd4pNW6XSqgJSb53,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-2,1.0,1.0,18:07:25
Bb5dXOQrzygjxqZx7zYO,GXy533qOsQSoWSylQEvuEX3aYMV2,reading,ui,modal_open,read,challenge-04,,,,13:57:16
BeoJmZIF7jvIaQH5ikJo,S97PkOSSGSadfL4P6JxfTxhJXK32,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,19:14:05
Bhg4gzE0T6hdukmHLWUz,kFDXk5bqmdXKconNad9pDdmRDUH2,reading,ui,modal_open,read,challenge-02,,,,11:17:18
Bjqyn6z4emCtiSrxVTnY,zFa9MeNb4obPmflz1NI2tj9LaOo1,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,17:28:44
BmhJOVnkzQq46r0Kq57Y,HILNLYbRRyRYNsqhsiQLg824Hvf1,reading,ui,modal_open,read,challenge-03,,,,14:52:54
Br8IRaiwB79rE5prkPcf,kPC2FntHFVXYAdwgIIQUHgP8RZ33,visual,ui,modal_open,visual,challenge-01,,,,16:37:57
Btob7oTEsAGsNI5OzpAT,Dqn9P8A3UZT57A8qdjJjGy92X6y1,aural,hint,aural_used,,challenge-01,,,,20:53:05
BujFvaTgt6JvkuGZmARM,p1nnOobu9keX5QcyBtfGWawo7ap2,visual,ui,modal_open,visual,challenge-02,,,,19:19:05
BvMwAP2UMt1S9jDR0o8D,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-04,,,,09:11:51
BxPFtGfDjKHxgFStDQcG,Xz6wsw1XsxTP86aTTL7fwCngNwZ2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,08:32:29
C0cWdmviDSFA1p6XpVQM,2dYPxej7Q2cGVv7PETj5FWdmc9H2,visual,ui,modal_open,visual,challenge-02,,,,13:53:00
C1kiKFKJZnsfc28cZyWJ,USpySgtjrtQluhGvGY1x6htXlub2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,12:22:42
C45pp4yvQBdNh7PPgdE4,Pnl75JP8WWQbForN7wcnCu5PCE93,reading,ui,modal_open,read,challenge-04,,,,07:05:25
C6AqOZe4yKaai9KXvC7l,PNSpczZRbmSM36S6ce08PhUPT8y2,aural,hint,aural_used,,challenge-03,,,,10:24:12
C7GG2QsSrSTllzXQwuY1,uMa0S9MSNXdYssSGFXZ5Je33hJy2,visual,ui,modal_open,visual,challenge-02,,,,09:23:52
CF830IuCS3MTIOq2Ngfk,yXACdu2glPcNkmdfEJuc5Byyo0l2,visual,ui,modal_open,visual,challenge-02,,,,06:00:21
CQ863JL9pV135QZqJxvd,C8UzSmKS5sYA3EubD2gGVTuXiQz2,reading,ui,modal_open,read,challenge-02,,,,14:25:24
CQLRQSzhsFvlmKOkUPUo,A4jNJ7YkZRUXxEuM6xDnsneFEii1,reading,ui,modal_open,read,challenge-03,,,,19:01:18
CQSx0A3cwiImtkEPzUP8,Xz6wsw1XsxTP86aTTL7fwCngNwZ2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,08:45:59
CQTxneyQKL9pfCqRPHVJ,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,aural,hint,aural_used,,challenge-04,,,,12:42:47
CQjZjozGWUiKakIJhkVa,gf9guM95zAPjbbs3GPG9JRSNE6r1,visual,ui,modal_open,visual,challenge-04,,,,17:38:11
CR7SsSfStoPK0MVRqWLV,kFDXk5bqmdXKconNad9pDdmRDUH2,visual,ui,modal_open,visual,challenge-02,,,,10:04:49
CUSb0pOOwoClL6C85lfy,NBscVTaKtSMIbdAPL53zrm5s9cq2,visual,ui,modal_open,visual,challenge-04,,,,13:28:11
Ce1HK6GVYbxcIbn6gpnn,NPv1dnxXGtTEdgn7Hpq0sf0KrhD3,aural,hint,aural_used,,challenge-01,,,,16:07:28
CfsLA7sumGlJf6wjgxeE,SpkysL7WcUgpILEQovruJSrPCV43,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,08:12:24
ChRzkXcTLjcIJNCHAqZm,0iHJ1NKtr6TNLGWhsTrknX368k32,reading,ui,modal_open,read,challenge-04,,,,14:43:21
CkQzRxtmwVpx9ISskqNr,veogvd0RUXcijdmOVT8blk7TpEk1,reading,ui,modal_open,read,challenge-03,,,,19:21:52
CkntAynw8R9CnWxMrhLd,0iHJ1NKtr6TNLGWhsTrknX368k32,reading,ui,modal_open,read,challenge-03,,,,14:27:24
ClTDNspB5UEXguIPHFrm,QldUKStCe4YmuCkN7e0U1MAtSEF3,aural,hint,aural_used,,challenge-03,,,,21:03:33
CmiGTH08sM82907dp6T8,C6Ccvx84rmhhMsknuMMmSwJMewY2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,06:39:28
ColC5GuI6deDBlngpTZq,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-03,,,,08:56:35
Cp1dLy6zNRT3wjnhqSua,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,aural,hint,aural_used,,challenge-01,,,,10:23:31
CqmxHKXy4DvuEzAV6UXz,oj4E38eqfWZ5Qa3LbNyRp1nnM303,aural,hint,aural_used,,challenge-02,,,,09:36:28
CrE20SVS9BfgUItJtvZB,zp1b2ZTXT4fVz2SBGX84PkcD6UK2,visual,ui,modal_open,visual,challenge-02,,,,10:08:27
Cs4txj7pHXAHjhC40zpH,WKa6yVx8TwfNv5HSjckEvuG0GmU2,visual,ui,modal_open,visual,challenge-04,,,,17:38:00
CxhP3btlWGRo7xoyl7rG,4ymQ69qFixb38txdo6V1AMYF5dJ2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,12:10:27
CyMcN2onny95uJE2U98E,dvdCoJqbFfcxP1rvUeJWot86Wiv1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,08:32:43
CyzltAd6tDu6kfgK1gCI,jS40Fs7C6Udlb3uEB2OiAHSm52F3,visual,ui,modal_open,visual,challenge-03,,,,10:16:14
D2EMqJJ1YysPPoNY9wZ4,gf9guM95zAPjbbs3GPG9JRSNE6r1,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,15:49:09
D6ozZA4pO5oG7jKBf6uE,l25ZEPmtAaf9IgYYXl6Yk5KjKng2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,16:15:45
DCUp6O8SBh1zydobOXru,AAWJL4aUOORl171sf9RSOP7MI0X2,reading,ui,modal_open,read,challenge-01,,,,11:43:04
DDefun3SprU52qfTzjgk,2Ky12YUgbQhZ5PutHq2Ox7KdUNd2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,16:57:07
DIT8rOHktnRc550FEg2m,S7FtLuMd2YZ15UZAwmQM9NB1aMH3,visual,ui,modal_open,visual,challenge-02,,,,17:16:36
DIVMv2L0LjPzX2WXAqYc,M8IOfNHJ3DPsU6GBcaI1irL29S13,reading,ui,modal_open,read,challenge-04,,,,05:14:44
DIis6M4Z74ul12CnmBSn,Ow1hVmRhyfcBf4b5wYZB4WhhPe42,aural,hint,aural_used,,challenge-02,,,,14:56:06
DQNyQqEwWcx4J346WFFS,zFa9MeNb4obPmflz1NI2tj9LaOo1,reading,ui,modal_open,read,challenge-03,,,,17:27:00
DSPPzCqvq29qKsIAt6qv,iuRfjwNbcqQKidrNJa0pc5sPwpT2,reading,ui,modal_open,read,challenge-03,,,,14:05:29
Df8fq7r52bR3w4MFJRqQ,BMoJ0ooDLgc8USK7WVIAQRB0J433,reading,ui,modal_open,read,challenge-02,,,,21:20:09
Dj3uRjhUvhjMdhAh5yUN,IAOBo05QtbcZVx1VVXESn3E77pb2,aural,hint,aural_used,,challenge-04,,,,16:28:51
Dk5AP0kewR9tPAh7gI8W,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-01,,,,16:55:31
DmJRen5dosQ5vXCPVPrb,LfCBl8R3diNvLRM2041f3a51DzB3,visual,ui,modal_open,visual,challenge-02,,,,12:13:37
DnEkjlNcDhbN3HzIFfWb,veogvd0RUXcijdmOVT8blk7TpEk1,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,19:25:23
Dp8lD65kYRBOBYhPqZzB,nmTYkEGfwMNEy4zKEpGBXwU5cWZ2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,18:36:57
DpWzC1pkJd2rCz4JC6K9,LfCBl8R3diNvLRM2041f3a51DzB3,visual,ui,modal_open,visual,challenge-03,,,,12:02:05
DtX6FHM21ZLbOfXxPnAp,rVtjhDhqtObwesWjlsuiaC1RadE3,visual,ui,modal_open,visual,challenge-02,,,,14:31:20
DuQsqPiBc32irDWxkdwW,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,reading,ui,modal_open,read,challenge-01,,,,09:10:17
Dv5DPFtmubUUwQ1wDm2v,qzojRqsLMoOzMSHIXQBRpO88XHe2,visual,ui,modal_open,visual,challenge-04,,,,16:19:43
E0MCoWpLdulA8iUrb6gm,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,visual,ui,modal_open,visual,challenge-03,,,,12:16:42
E1RzCti9z4N1hoUHaPty,DnkAenl2GEbhjW7EyPYXMDGeFdY2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-2,1.0,1.0,07:28:48
